art_id,token
1711,"[('왜', 'MAG'), ('그런', 'MM'), ('거', 'NNB'), ('에요', 'VCP+EF')]"
1712,"[('스타트업', 'NNG')]"
1712,"[('경험', 'NNG'), ('기', 'NNG')]"
1713,"[('터키', 'NNP')]"
1713,"[('경제', 'NNG'), ('가', 'JKS')]"
1713,"[('박살', 'NNG'), ('이', 'JKS')]"
1713,"[('났', 'VV+EP'), ('다네요', 'EF')]"
1714,"[('2', 'SN'), ('주', 'NNBC')]"
1714,"[('후', 'NNG')]"
1714,"[('신입', 'NNG')]"
1714,"[('입사', 'NNG'), ('인데', 'VCP+EC')]"
1714,"[('지금', 'NNG'), ('부터', 'JX')]"
1714,"[('뭘', 'NP+JKO')]"
1714,"[('준비', 'NNG'), ('하', 'XSV'), ('면', 'EC')]"
1714,"[('될까요', 'VV+EC')]"
1715,"[('신입', 'NNG')]"
1715,"[('개발자', 'NNG')]"
1715,"[('한', 'MM'), ('번', 'NNBC'), ('만', 'JX')]"
1715,"[('도와', 'VV+EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
1716,"[('국비', 'NNG'), ('수강', 'NNG')]"
1716,"[('중', 'NNG')]"
1717,"[('면접', 'NNG')]"
1717,"[('다니', 'VV'), ('는데', 'EC')]"
1717,"[('대부분', 'NNG'), ('이', 'JKS')]"
1717,"[('청년', 'NNG')]"
1717,"[('내일', 'MAG'), ('채움', 'VV+ETN'), ('공제', 'NNG')]"
1717,"[('안', 'MAG'), ('해', 'VV+EC'), ('주', 'VX'), ('네요', 'EC')]"
1718,"[('퇴근', 'NNG')]"
1718,"[('후', 'NNG')]"
1718,"[('공부', 'NNG'), ('가', 'JKS')]"
1718,"[('쉽', 'VA'), ('지', 'EC'), ('않', 'VX'), ('네요', 'EC')]"
1719,"[('학원', 'NNG'), ('을', 'JKO')]"
1719,"[('다닐', 'VV+ETM')]"
1719,"[('예정', 'NNG'), ('인데', 'VCP+EC')]"
1719,"[('노트북', 'NNG')]"
1719,"[('구매', 'NNG')]"
1719,"[('질문', 'NNG'), ('드립니다', 'VV+EC')]"
1720,"[('이직', 'NNP')]"
1720,"[('고민', 'NNG'), ('있', 'VV'), ('는데', 'EC')]"
1720,"[('조언', 'NNG')]"
1720,"[('부탁', 'NNG'), ('드립니다', 'VV+EC')]"
1721,"[('지방', 'NNG'), ('국립대', 'NNG')]"
1721,"[('컴공과', 'NNP')]"
1721,"[('다니', 'VV'), ('는데', 'EC')]"
1721,"[('진로', 'NNG'), ('가', 'JKS')]"
1721,"[('고민', 'NNG'), ('입니다', 'VCP+EC')]"
1722,"[('이럴', 'VA+ETM'), ('때', 'NNG')]"
1722,"[('연차', 'NNG'), ('는', 'JX')]"
1722,"[('어떻', 'VA'), ('게', 'EC')]"
1722,"[('말씀', 'NNG'), ('드리', 'VV'), ('는', 'ETM'), ('게', 'NNB+JKS')]"
1722,"[('좋', 'VA'), ('을까요', 'EC'), ('SI', 'SL')]"
1722,"[('신입', 'NNG')]"
1723,"[('전공', 'NNG'), ('자', 'XSN')]"
1723,"[('부트', 'NNG'), ('캠프', 'NNG')]"
1724,"[('지금', 'NNG'), ('처럼', 'JKB')]"
1724,"[('개발', 'NNG'), ('인력', 'NNG'), ('이', 'JKS')]"
1724,"[('없', 'VA'), ('을', 'ETM'), ('때', 'NNG'), ('가', 'JKS')]"
1724,"[('기회', 'NNG'), ('입니다', 'VCP+EC')]"
1725,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
1725,"[('쓸데없', 'VA'), ('는', 'ETM')]"
1725,"[('고민', 'NNG')]"
1726,"[('이력서', 'NNG')]"
1726,"[('뻥튀기', 'NNG')]"
1726,"[('반대', 'NNG')]"
1726,"[('및', 'MAJ')]"
1726,"[('반', 'NNG'), ('프리', 'NNG')]"
1726,"[('반대', 'NNG')]"
1726,"[('운동', 'NNG')]"
1726,"[('댓글', 'NNG')]"
1726,"[('달', 'VV'), ('아', 'EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
1727,"[('취미', 'NNG'), ('로', 'JKB')]"
1727,"[('어', 'IC'), ('플', 'NNG')]"
1727,"[('만들', 'VV'), ('어', 'EC')]"
1727,"[('보', 'VV'), ('려고', 'EC')]"
1727,"[('해요', 'NNG')]"
1728,"[('파이썬', 'NNP')]"
1728,"[('진로', 'NNG'), ('에', 'JKB')]"
1728,"[('관하', 'VV'), ('여', 'EC')]"
1728,"[('질문', 'NNG'), ('있', 'VA'), ('습니다', 'EF')]"
1729,"[('회사', 'NNG'), ('로부터', 'JKB')]"
1729,"[('서울', 'NNP'), ('본사', 'NNG'), ('로', 'JKB')]"
1729,"[('인사', 'NNG'), ('발령', 'NNG'), ('받', 'VV'), ('았', 'EP'), ('습니다', 'EF')]"
1730,"[('mysql', 'SL'), ('을', 'JKO')]"
1730,"[('설치', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('중', 'NNB'), ('인데', 'VCP+EC')]"
1730,"[('오류', 'NNG'), ('가', 'JKS')]"
1730,"[('발생', 'NNG'), ('하', 'XSV'), ('네요', 'EC')]"
1731,"[('개발자', 'NNG')]"
1731,"[('분', 'NNG'), ('들', 'XSN'), ('은', 'JX')]"
1731,"[('기획', 'NNG'), ('자의', 'NNG')]"
1731,"[('어떤', 'MM')]"
1731,"[('산출물', 'NNG'), ('을', 'JKO')]"
1731,"[('보', 'VV'), ('고', 'EC')]"
1731,"[('작업', 'NNG'), ('을', 'JKO')]"
1731,"[('하', 'VV'), ('시', 'EP'), ('나요', 'EC')]"
1732,"[('3', 'SN'), ('개월', 'NNBC')]"
1732,"[('배웠', 'VV+EP'), ('는데', 'EC')]"
1732,"[('이', 'MM'), ('정도', 'NNG'), ('면', 'VCP+EC')]"
1732,"[('네카라쿠배', 'NNP')]"
1732,"[('노려볼', 'VV+ETM'), ('만', 'NNB'), ('한가요', 'XSA+EC')]"
1733,"[('알고리즘', 'NNG')]"
1733,"[('고', 'MM'), ('수분', 'NNG'), ('들', 'XSN')]"
1733,"[('나와', 'VV+EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
1734,"[('자바', 'NNG')]"
1734,"[('백엔드', 'NNP')]"
1734,"[('공부', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
1734,"[('학생', 'NNG'), ('입니다', 'VCP+EC')]"
1734,"[('윈도우', 'NNP')]"
1734,"[('노트북', 'NNG')]"
1734,"[('추천', 'NNG'), ('해', 'XSV+EC'), ('주', 'VX'), ('실', 'EP+ETM')]"
1734,"[('만한', 'VX+ETM'), ('거', 'NNB')]"
1734,"[('있', 'VA'), ('을까요', 'EC')]"
1735,"[('신입', 'NNG')]"
1735,"[('첫', 'MM')]"
1735,"[('직장', 'NNG')]"
1735,"[('선택', 'NNG')]"
1735,"[('고민', 'NNG')]"
1736,"[('종합', 'NNG'), ('소득세', 'NNG')]"
1736,"[('신고', 'NNG')]"
1736,"[('해', 'VV+EC'), ('주', 'VX'), ('실', 'EP+ETM')]"
1736,"[('세무사', 'NNG')]"
1736,"[('소개', 'NNG')]"
1736,"[('부탁', 'NNG')]"
1736,"[('드립니다', 'VV+EC')]"
1737,"[('노', 'VV'), ('션', 'EC')]"
1737,"[('이력서', 'NNG')]"
1737,"[('pdf', 'SL'), ('로', 'JKB')]"
1737,"[('출력', 'NNG'), ('하', 'XSV'), ('면', 'EC')]"
1737,"[('링크', 'NNG'), ('는', 'JX')]"
1737,"[('어떻', 'VA'), ('게', 'EC')]"
1737,"[('걸', 'VV'), ('어요', 'EF')]"
1738,"[('보통', 'NNG')]"
1738,"[('이직', 'NNG'), ('할', 'XSV+ETM'), ('때', 'NNG')]"
1738,"[('연봉', 'NNG')]"
1738,"[('몇', 'MM'), ('올리', 'VV'), ('고', 'EC')]"
1738,"[('이직', 'NNP'), ('하나', 'NR'), ('여', 'XSN')]"
1739,"[('프런트', 'NNG'), ('엔드', 'NNG')]"
1739,"[('초보', 'NNG'), ('개발자', 'NNG'), ('들', 'XSN'), ('의', 'JKB')]"
1739,"[('모임', 'NNG'), ('을', 'JKO')]"
1739,"[('모아', 'VV+EC'), ('보', 'VX'), ('고', 'EC'), ('싶', 'VX'), ('어서', 'EC')]"
1739,"[('글', 'NNG'), ('올립니다', 'VV+EC')]"
1740,"[('반', 'NNG'), ('프리', 'NNG')]"
1740,"[('반', 'NNG'), ('은', 'JX')]"
1740,"[('정규직', 'NNG')]"
1740,"[('세금', 'NNG')]"
1740,"[('탈루', 'NNG')]"
1740,"[('도둑놈', 'NNG'), ('들', 'XSN')]"
1740,"[('때려잡', 'VV'), ('자', 'EC')]"
1741,"[('서울', 'NNP'), ('에서', 'JKB')]"
1741,"[('국비', 'NNG'), ('학원', 'NNG')]"
1741,"[('다녀', 'VV+EC'), ('보', 'VX'), ('신', 'EP+ETM')]"
1741,"[('분', 'NNG'), ('들', 'XSN')]"
1741,"[('잠잘', 'VV+ETM'), ('곳', 'NNG')]"
1742,"[('프론트엔드', 'NNP')]"
1742,"[('개발', 'NNG'), ('공부', 'NNG'), ('중', 'NNB'), ('인데', 'VCP+EC')]"
1742,"[('고민', 'NNG'), ('입니다', 'VCP+EC')]"
1743,"[('토비', 'NNG'), ('의', 'NNG')]"
1743,"[('스프링', 'NNG')]"
1743,"[('파란색', 'NNG'), ('이랑', 'JC')]"
1743,"[('녹색', 'NNG'), ('이랑', 'JC')]"
1743,"[('무슨', 'MM')]"
1743,"[('차이', 'NNG'), ('죠', 'VCP+EC')]"
1744,"[('연봉', 'NNG'), ('이', 'JKS')]"
1744,"[('오르', 'VV'), ('는', 'ETM'), ('게', 'NNB+JKS')]"
1744,"[('마냥', 'NNG')]"
1744,"[('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('만', 'JX'), ('은', 'JX')]"
1744,"[('아니', 'VCN'), ('네요', 'EC')]"
1745,"[('반', 'NNG'), ('프리', 'NNG')]"
1745,"[('계약', 'NNG'), ('만료', 'NNG'), ('퇴사', 'NNG'), ('시', 'NNG')]"
1745,"[('실업', 'NNG'), ('급여', 'NNG')]"
1746,"[('fastapi', 'SL')]"
1746,"[('웹', 'NNG'), ('서비스', 'NNG')]"
1746,"[('관련', 'NNG')]"
1746,"[('참고', 'NNG'), ('할', 'XSV+ETM'), ('만', 'NNB'), ('한', 'XSA+ETM')]"
1746,"[('좋', 'VA'), ('은', 'ETM')]"
1746,"[('github', 'SL')]"
1746,"[('repo', 'SL'), ('가', 'JKS')]"
1746,"[('netflixdispatch', 'SL')]"
1746,"[('말', 'VV'), ('고', 'EC')]"
1746,"[('있', 'VA'), ('을까요', 'EC')]"
1747,"[('왜', 'MAG')]"
1747,"[('크롬', 'NNG'), ('에서', 'JKB')]"
1747,"[('ibus', 'SL'), ('가', 'JKS')]"
1747,"[('먹통', 'NNG'), ('일까요', 'VCP+EC')]"
1748,"[('진자', 'NNG'), ('고수', 'NNG'), ('는', 'JX')]"
1748,"[('c', 'SL'), ('를', 'JKO'), ('한다', 'VV+EC')]"
1748,"[('맞', 'VV'), ('나요', 'EC')]"
1749,"[('신입', 'NNG'), ('교육', 'NNG'), ('용', 'XSN')]"
1749,"[('노드', 'NNG')]"
1749,"[('서버', 'NNG')]"
1749,"[('깃헙', 'NNP')]"
1749,"[('프로젝트', 'NNG')]"
1749,"[('주소', 'NNG')]"
1749,"[('올리', 'VV'), ('신', 'EP+ETM')]"
1749,"[('분이', 'NNG')]"
1749,"[('있', 'VA'), ('었', 'EP'), ('는데', 'EC')]"
1750,"[('30', 'SN'), ('살', 'NNBC'), ('에', 'JKB')]"
1750,"[('국비', 'NNG'), ('로', 'JKB')]"
1750,"[('시작', 'NNG'), ('해', 'XSV+EC')]"
1750,"[('만', 'NR'), ('3', 'SN'), ('년', 'NNBC'), ('차', 'NNG'), ('가', 'JKS')]"
1750,"[('된', 'VV+ETM')]"
1750,"[('지금', 'NNG')]"
1751,"[('컴', 'NNP'), ('공', 'NNG')]"
1751,"[('나와서', 'VV+EC')]"
1751,"[('엔지니어', 'NNG')]"
1751,"[('될', 'VV+ETM')]"
1751,"[('수', 'NNG')]"
1751,"[('있', 'VA'), ('나요', 'EC')]"
1752,"[('전공', 'NNG')]"
1752,"[('선택', 'NNG')]"
1752,"[('질문', 'NNG'), ('이', 'JKS')]"
1752,"[('있', 'VA'), ('습니다', 'EF')]"
1753,"[('국비', 'NNG')]"
1753,"[('수료', 'NNG'), ('하', 'XSV'), ('고', 'EC')]"
1753,"[('연봉', 'NNG')]"
1753,"[('2800', 'SN'), ('만', 'NR'), ('원', 'NNBC'), ('에', 'JKB')]"
1753,"[('계약', 'NNG'), ('했', 'XSV+EP'), ('는데', 'EC')]"
1753,"[('잘', 'MAG'), ('한', 'XSA+ETM'), ('거', 'NNB'), ('죠', 'VCP+EC')]"
1754,"[('연봉', 'NNG')]"
1755,"[('신입', 'NNG')]"
1755,"[('백엔드', 'NNP'), ('개발자', 'NNG')]"
1755,"[('연봉', 'NNG')]"
1755,"[('궁금', 'XR'), ('합니다', 'XSA+EC')]"
1756,"[('어떤', 'MM')]"
1756,"[('개발자', 'NNG'), ('가', 'JKS')]"
1756,"[('될', 'VV+ETM')]"
1756,"[('지', 'NNP')]"
1756,"[('방향', 'NNG'), ('설정', 'NNG'), ('에', 'JKB')]"
1756,"[('고민', 'NNG'), ('이', 'JKS')]"
1756,"[('많', 'VA'), ('습니다', 'EF')]"
1757,"[('2', 'SN'), ('년', 'NNBC')]"
1757,"[('존', 'NNP'), ('버', 'NNP')]"
1757,"[('비', 'XPN'), ('전공', 'NNG')]"
1757,"[('문과', 'NNG')]"
1757,"[('취업', 'NNG'), ('했', 'XSV+EP'), ('습니다', 'EF')]"
1758,"[('7', 'SN'), ('년', 'NNBC')]"
1758,"[('다닌', 'VV+ETM')]"
1758,"[('회사', 'NNG'), ('를', 'JKO')]"
1758,"[('나오', 'VV'), ('며', 'EC')]"
1759,"[('회사', 'NNG')]"
1759,"[('면접', 'NNG')]"
1759,"[('합격', 'NNG')]"
1759,"[('후', 'NNG')]"
1760,"[('최종', 'NNG'), ('면접', 'NNG')]"
1760,"[('합격', 'NNG')]"
1760,"[('그러나', 'MAJ')]"
1762,"[('카카오', 'NNG')]"
1762,"[('클라우드', 'NNP')]"
1762,"[('교육', 'NNG')]"
1762,"[('면접', 'NNG')]"
1763,"[('개인', 'NNG'), ('사업자', 'NNG')]"
1763,"[('도급', 'NNG')]"
1763,"[('계약', 'NNG'), ('중', 'NNB')]"
1763,"[('철수', 'NNG'), ('문의', 'NNG')]"
1764,"[('디지털', 'NNP'), ('노마', 'NNP'), ('드', 'NNG'), ('를', 'JKO')]"
1764,"[('향해서', 'VV+EC')]"
1764,"[('해외', 'NNG'), ('에서', 'JKB')]"
1764,"[('일', 'NNG'), ('하', 'XSV'), ('기', 'ETN')]"
1765,"[('NCloud', 'SL')]"
1765,"[('쓰', 'VV'), ('셨', 'EP+EP'), ('던', 'ETM')]"
1765,"[('분', 'NNG')]"
1765,"[('계실까', 'VV+EC'), ('요', 'JX')]"
1766,"[('자바', 'NNG'), ('의', 'JKG'), ('정석', 'NNG')]"
1766,"[('일반', 'NNG'), ('과', 'JC')]"
1766,"[('기초', 'NNG'), ('중', 'NNB'), ('에', 'JKB')]"
1766,"[('뭐', 'NP'), ('가', 'JKS')]"
1766,"[('더', 'MAG')]"
1766,"[('괜찮', 'VA'), ('나요', 'EC')]"
1767,"[('카', 'NNG'), ('x', 'SL'), ('오', 'VCP+EC')]"
1767,"[('부트', 'NNG'), ('캠프', 'NNG')]"
1767,"[('어떤', 'MM'), ('가요', 'NNG')]"
1768,"[('손님', 'NNG'), ('용', 'XSN')]"
1768,"[('음료수', 'NNG')]"
1768,"[('추천', 'NNG'), ('해', 'XSV+EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
1769,"[('3', 'SN'), ('개월', 'NNBC')]"
1769,"[('인턴', 'NNG')]"
1769,"[('후', 'NNG')]"
1769,"[('정규직', 'NNG')]"
1770,"[('이거', 'NP')]"
1770,"[('법', 'NNG'), ('적', 'XSN'), ('으로', 'JKB')]"
1770,"[('보호', 'NNG'), ('받', 'VV'), ('을', 'ETM')]"
1770,"[('수', 'NNG')]"
1770,"[('있', 'VA'), ('을까요', 'EC')]"
1771,"[('노트북', 'NNG')]"
1771,"[('고민', 'NNG'), ('중', 'NNB'), ('입니다', 'VCP+EC')]"
1772,"[('회사', 'NNG'), ('가', 'JKS')]"
1772,"[('퇴사', 'NNG'), ('를', 'JKO')]"
1772,"[('잡', 'VV'), ('는데', 'EC')]"
1772,"[('말', 'NNG'), ('빨', 'VV'), ('에서', 'JKB')]"
1772,"[('밀립', 'NNG'), ('니', 'VV'), ('다', 'EC')]"
1772,"[('살려', 'VV+EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
1773,"[('국비', 'NNG'), ('학원', 'NNG')]"
1773,"[('온', 'MM'), ('오프라인', 'NNG')]"
1773,"[('차이', 'NNG'), ('가', 'JKS')]"
1773,"[('의미', 'NNG'), ('가', 'JKS')]"
1773,"[('있', 'VA'), ('나요', 'EC')]"
1774,"[('OCP', 'SL')]"
1774,"[('인력', 'NNG')]"
1774,"[('구하', 'VV'), ('기', 'ETN')]"
1774,"[('힘들', 'VA'), ('어서', 'EC')]"
1774,"[('프로젝트', 'NNG')]"
1774,"[('포기', 'NNG')]"
1774,"[('해야', 'VV+EC')]"
1774,"[('하나', 'NR')]"
1774,"[('봅니다', 'VV+EC')]"
1775,"[('보통', 'NNG')]"
1775,"[('1', 'SN'), ('년', 'NNBC')]"
1775,"[('경력', 'NNG'), ('은', 'JX')]"
1775,"[('연봉', 'NNG'), ('이', 'JKS')]"
1775,"[('어느', 'MM'), ('정도', 'NNG')]"
1775,"[('되', 'VV'), ('나요', 'EC')]"
1776,"[('자바', 'NNG')]"
1776,"[('FX', 'SL')]"
1776,"[('공부', 'NNG'), ('를', 'JKO')]"
1776,"[('해야', 'VV+EC'), ('할까요', 'VX+EC')]"
1777,"[('낮', 'VA'), ('은', 'ETM')]"
1777,"[('연봉', 'NNG'), ('인상', 'NNG'), ('률', 'XSN'), ('에', 'JKB')]"
1777,"[('이직', 'NNG'), ('해야', 'XSV+EC'), ('할지', 'VX+EC')]"
1777,"[('고민', 'NNG'), ('입니다', 'VCP+EC')]"
1778,"[('선배', 'NNG'), ('님', 'XSN'), ('들', 'XSN'), ('은', 'JX')]"
1778,"[('어떤', 'MM')]"
1778,"[('선택', 'NNG'), ('을', 'JKO')]"
1778,"[('하', 'VV'), ('실', 'EP+ETM'), ('건가요', 'NNB+VCP+EC')]"
1779,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
1779,"[('선배', 'NNG'), ('님', 'XSN'), ('들', 'XSN')]"
1779,"[('저희', 'NP'), ('가', 'JKS')]"
1779,"[('만든', 'VV+ETM')]"
1779,"[('웹', 'NNG'), ('사이트', 'NNG')]"
1779,"[('피드백', 'NNG'), ('부탁', 'NNG'), ('드립니다', 'VV+EC')]"
1780,"[('최종', 'NNG'), ('면접', 'NNG')]"
1780,"[('결과', 'NNG')]"
1781,"[('국립대', 'NNG')]"
1781,"[('전', 'MM'), ('산직', 'NNG')]"
1781,"[('공무원', 'NNG')]"
1781,"[('경력', 'NNG'), ('채용', 'NNG')]"
1781,"[('면접', 'NNG')]"
1781,"[('후기', 'NNG')]"
1781,"[('입니다', 'VCP+EC')]"
1781,"[('with', 'SL')]"
1781,"[('이직', 'NNP')]"
1781,"[('고민', 'NNG')]"
1782,"[('웹', 'NNG'), ('프로젝트', 'NNG')]"
1782,"[('고민', 'NNG')]"
1783,"[('근데', 'MAJ')]"
1783,"[('취업', 'NNG'), ('사관', 'NNG'), ('학교', 'NNG'), ('라는', 'VCP+ETM'), ('게', 'NNB+JKS')]"
1783,"[('뭐', 'NP'), ('죠', 'VCP+EC')]"
1784,"[('프론트엔드', 'NNP')]"
1784,"[('신입', 'NNG')]"
1784,"[('개발자', 'NNG')]"
1784,"[('역량', 'NNG'), ('이', 'JKS')]"
1784,"[('어느', 'MM'), ('정도', 'NNG'), ('면', 'VCP+EC')]"
1784,"[('될까요', 'VV+EC')]"
1785,"[('화면', 'NNG')]"
1785,"[('단', 'NNG'), ('에서', 'JKB')]"
1785,"[('선택', 'NNG'), ('된', 'XSV+ETM')]"
1785,"[('항목', 'NNG')]"
1785,"[('모두', 'NNG')]"
1785,"[('저장', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
1785,"[('것', 'NNB')]"
1785,"[('어떻', 'VA'), ('게', 'EC')]"
1785,"[('구현', 'NNG'), ('해야', 'XSV+EC')]"
1785,"[('할까요', 'VV+EC')]"
1786,"[('비전공자', 'NNP'), ('는', 'JX')]"
1786,"[('데이터', 'NNG'), ('는', 'JX')]"
1786,"[('쳐다', 'VV+EC'), ('도', 'JX')]"
1786,"[('보', 'VV'), ('지', 'EC'), ('말', 'VX'), ('라던데', 'EC')]"
1787,"[('프리', 'NNG')]"
1787,"[('세후', 'NNG'), ('를', 'JKO')]"
1787,"[('정', 'NNP'), ('직원', 'NNG')]"
1787,"[('세후', 'NNG'), ('80', 'SN'), ('로', 'JKB')]"
1787,"[('계산', 'NNG'), ('해야', 'XSV+EC'), ('되', 'VV'), ('나요', 'EC')]"
1788,"[('비전공자', 'NNP')]"
1788,"[('학원', 'NNG')]"
1788,"[('너무', 'MAG')]"
1788,"[('고민', 'NNG'), ('되', 'XSV'), ('네요', 'EC')]"
1789,"[('비', 'XPN'), ('전공', 'NNG'), ('이', 'VCP'), ('든', 'EC')]"
1789,"[('국비', 'NNG'), ('든', 'VCP+EC')]"
1789,"[('셀프', 'NNG'), ('판단', 'NNG')]"
1789,"[('후', 'NNG')]"
1789,"[('진행', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
1790,"[('메타', 'NNG'), ('버스', 'NNG')]"
1790,"[('개발자', 'NNG'), ('가', 'JKS')]"
1790,"[('되', 'VV'), ('고', 'EC'), ('싶', 'VX'), ('습니다', 'EF')]"
1791,"[('sqlp', 'SL')]"
1791,"[('따신', 'VA+ETM'), ('분', 'NNB'), ('들', 'XSN')]"
1791,"[('공부', 'NNG'), ('기간', 'NNG'), ('이', 'JKS')]"
1791,"[('어떻', 'VA'), ('게', 'EC')]"
1791,"[('되', 'VV'), ('시', 'EP'), ('나요', 'EC')]"
1792,"[('대구', 'NNP')]"
1792,"[('국비', 'NNG'), ('학원', 'NNG')]"
1793,"[('부트', 'NNG'), ('캠프', 'NNG')]"
1793,"[('다녀', 'VV+EC'), ('보', 'VX'), ('신', 'EP+ETM'), ('분', 'NNB')]"
1793,"[('계신', 'VV+ETM'), ('가요', 'NNG')]"
1793,"[('그만', 'XR'), ('한', 'XSA+ETM')]"
1793,"[('값어치', 'NNG'), ('가', 'JKS')]"
1793,"[('있', 'VA'), ('나요', 'EC')]"
1794,"[('가끔', 'MAG')]"
1794,"[('보이', 'VV'), ('는', 'ETM')]"
1794,"[('부류', 'NNG')]"
1795,"[('다음', 'NNG'), ('주', 'NNG')]"
1795,"[('퇴사', 'NNG'), ('하', 'XSV'), ('려', 'EC')]"
1795,"[('합니다', 'VV+EC')]"
1796,"[('국비', 'NNG'), ('지원', 'NNG')]"
1796,"[('질문', 'NNG')]"
1797,"[('눈', 'NNG'), ('팅', 'IC'), ('으로', 'JKB')]"
1797,"[('배운', 'VV+ETM')]"
1797,"[('okky', 'SL')]"
1797,"[('화법', 'NNG')]"
1798,"[('윈도우', 'NNP')]"
1798,"[('엣지', 'NNG')]"
1798,"[('브라우저', 'NNG'), ('를', 'JKO')]"
1798,"[('열', 'VV'), ('면', 'EC')]"
1798,"[('시작', 'NNG'), ('페이지', 'NNG'), ('가', 'JKS')]"
1799,"[('자', 'IC'), ('소서', 'NNG'), ('에', 'JKB')]"
1799,"[('프로젝트', 'NNG')]"
1799,"[('경험', 'NNG'), ('을', 'JKO')]"
1799,"[('쓰', 'VV'), ('면', 'EC')]"
1799,"[('링크', 'NNG'), ('도', 'JX')]"
1799,"[('같이', 'MAG')]"
1799,"[('올리', 'VV'), ('시', 'EP'), ('나요', 'EC')]"
1800,"[('대학교', 'NNG')]"
1800,"[('자퇴', 'NNG')]"
1800,"[('후', 'NNG')]"
1800,"[('방통대', 'NNP')]"
1800,"[('편입', 'NNG')]"
1800,"[('고민', 'NNG'), ('중', 'NNB'), ('입니다', 'VCP+EC')]"
1802,"[('신입', 'NNG'), ('의', 'NNG')]"
1802,"[('고민', 'NNG')]"
1803,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
1803,"[('비전공자', 'NNP')]"
1803,"[('입니다', 'VCP+EC')]"
1803,"[('거래소', 'NNG'), ('에', 'JKB')]"
1803,"[('취업', 'NNG'), ('하', 'XSV'), ('고', 'EC')]"
1803,"[('싶', 'VX'), ('습니다', 'EF')]"
1804,"[('5', 'SN'), ('월', 'NNBC')]"
1804,"[('세미나', 'NNG')]"
1804,"[('주', 'NNP'), ('길재', 'NNP'), ('님', 'XSN')]"
1804,"[('MSA', 'SL')]"
1804,"[('강연', 'NNG')]"
1804,"[('후기', 'NNG'), ('입니다', 'VCP+EC')]"
1804,"[('다른', 'MM')]"
1804,"[('분', 'NNG'), ('들', 'XSN'), ('은', 'JX')]"
1804,"[('어떠셨', 'VA+EP+EP'), ('나요', 'EC')]"
1805,"[('비전공자', 'NNP')]"
1805,"[('청년', 'NNG'), ('사관', 'NNG'), ('학교', 'NNG')]"
1805,"[('질문', 'NNG'), ('드립니다', 'VV+EC')]"
1806,"[('개발', 'NNG'), ('을', 'JKO')]"
1806,"[('잘', 'MAG')]"
1806,"[('하', 'VV'), ('려면', 'EC')]"
1806,"[('무엇', 'NP'), ('을', 'JKO')]"
1806,"[('어떻', 'VA'), ('게', 'EC')]"
1806,"[('공부', 'NNG'), ('해야', 'XSV+EC')]"
1806,"[('되', 'VV'), ('나요', 'EC')]"
1807,"[('시시', 'XR'), ('한', 'XSA+ETM')]"
1807,"[('세상', 'NNG')]"
1808,"[('이게', 'NP+JKS')]"
1808,"[('뭔', 'MM'), ('가요', 'NNG')]"
1809,"[('국비', 'NNG'), ('지원', 'NNG')]"
1809,"[('학원', 'NNG'), ('들', 'XSN')]"
1809,"[('비용', 'NNG'), ('이', 'JKS')]"
1809,"[('높', 'VA'), ('을수록', 'EC')]"
1809,"[('어떤', 'MM'), ('가요', 'NNG')]"
1810,"[('금융', 'NNG'), ('권', 'XSN')]"
1810,"[('개발', 'NNG'), ('자분', 'NNG')]"
1810,"[('계신', 'VV+ETM'), ('가요', 'NNG')]"
1811,"[('현재', 'NNG')]"
1811,"[('개인', 'NNG')]"
1811,"[('프로젝트', 'NNG')]"
1811,"[('2', 'SN'), ('주', 'NNBC'), ('째', 'XSN')]"
1811,"[('진행', 'NNG')]"
1811,"[('중', 'NNB'), ('인데', 'VCP+EC')]"
1811,"[('이', 'MM')]"
1811,"[('정도', 'NNG')]"
1811,"[('만들', 'VV'), ('었', 'EP'), ('으면', 'EC')]"
1811,"[('어느', 'MM')]"
1811,"[('정도', 'NNG')]"
1811,"[('속도', 'NNG'), ('일까요', 'VCP+EC')]"
1812,"[('왕', 'NNG'), ('초보', 'NNG')]"
1812,"[('백엔드', 'NNP')]"
1812,"[('개발', 'NNG'), ('자분', 'NNG'), ('들', 'XSN')]"
1812,"[('같이', 'MAG')]"
1812,"[('공부', 'NNG'), ('해요', 'XSV+EC')]"
1813,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
1813,"[('프로젝트', 'NNG'), ('를', 'JKO')]"
1813,"[('진행', 'NNG'), ('했', 'XSV+EP'), ('는데', 'EC')]"
1813,"[('okky', 'SL')]"
