art_id,token,type
69,했,XSV+EP
69,는데,EC
69,네임,NNP
69,벨류,NNP
69,가,JKS
69,전부,NNG
69,는,JX
69,아니,VCN
69,네요,EC
70,안녕,NNG
70,하,XSV
70,세요,EP+EF
70,핫픽스,NNP
70,전달,NNG
70,이,VCP
70,란,ETM
70,게,NNB+JKS
70,무슨,MM
70,뜻,NNG
70,일까요,VCP+EC
71,하,VV
71,기,ETN
71,싫,VA
71,은,ETM
71,작업,NNG
71,티,NNG
71,안,MAG
71,내,VV
71,고,EC
71,하,VV
71,는,ETM
71,팁,NNG
71,있,VA
71,나요,EC
72,안녕,NNG
72,하,XSV
72,세요,EP+EF
72,취준생,NNP
72,포폴,NNP
72,에서,JKB
72,spring,SL
72,lombok,SL
72,과,JC
72,같,VA
72,은,ETM
72,외부,NNG
72,라이브러리,NNG
72,사용,NNG
72,해도,XSV+EC
72,괜찮,VA
72,을까요,EC
73,날,NNG
73,은,JX
73,엄청,MAG
73,덥,VA
73,고,EC
73,비,NNG
73,는,JX
73,오다,NNG
73,안,MAG
73,오,VV
73,다,EC
73,하,VV
73,고,EC
74,php,SL
74,에서,JKB
74,java,SL
74,전향,NNG
74,어떻,VA
74,게,EC
74,해야,VV+EC
74,할까요,VX+EC
75,공부,NNG
75,방법,NNG
75,질문,NNG
75,입니다,VCP+EC
76,오늘,NNG
76,플젝,NNP
76,받,VV
76,았,EP
76,는데,EC
77,프리,NNG
77,분,NNB
77,들,XSN
77,단가,NNG+VCP+EC
77,이야기,NNG
77,보,VV
77,고,EC
78,대학교,NNG
78,2학년,NNP
78,질문,NNG
78,있,VA
78,습니다,EF
79,안녕,NNG
79,하,XSV
79,세요,EP+EF
79,국비,NNG
79,커,VA+EC
79,리좀,NNP
79,봐주시면,VV+EP+EC
79,감사,NNG
79,하,XSV
79,겠,EP
79,습니다,EF
80,근데,MAJ
80,학원,NNG
80,수업,NNG
80,만,JX
80,잘,MAG
80,들어도,VV+EC
80,실무,NNG
80,따라가,VV
80,는데,EC
80,문제,NNG
80,없,VA
80,지,EC
80,않,VX
80,나요,EC
81,능력,NNG
81,없,VA
81,는,ETM
81,신입,NNG
81,으로서,JKB
81,창피,XR
81,하,XSA
81,네요,EC
82,vscode,SL
82,에서,JKB
82,리액트,NNP
82,styledcomponent,SL
82,익스텐션,NNP
82,사용,NNG
82,하,XSV
82,는데,EC
82,코드,NNG
82,색상,NNG
82,이,JKS
82,왜,MAG
82,이상,NNG
82,해질까,XSA+EC+VX+EC
82,요,JX
83,인원수,NNG
83,작,VA
83,은,ETM
83,회사,NNG
83,에,JKB
83,대해서,VV+EC
83,어떻,VA
83,게,EC
83,생각,NNG
83,하,XSV
83,시,EP
83,나요,EC
84,프론트엔드,NNP
84,개발자,NNG
84,시키,VV
84,는,ETM
84,거,NNB
84,만,JX
84,하,VV
84,는,ETM
84,게,NNB+JKS
84,맞,VV
84,는,ETM
84,걸까요,NNB+VCP+EC
85,비전,NNP
85,공자,NNP
85,국비,NNG
85,교육,NNG
85,vs,SL
85,부트,NNG
85,캠프,NNG
85,vs,SL
85,혼자,NNG
85,포폴,NNP
85,바로,MAG
85,시작,NNG
85,어떤,MM
85,것,NNB
85,을,JKO
85,추천,NNG
85,하,XSV
85,나요,EC
86,서울,NNP
86,도봉구,NNP
86,공유,NNP
86,사무실,NNG
86,Hot,SL
86,Desk,SL
86,구함,NNG
87,it,SL
87,로,JKB
87,사업,NNG
87,을,JKO
87,한다면,VV+EC
87,학벌,NNG
87,이,JKS
87,중요,NNG
87,한가요,XSA+EC
88,국비,NNG
88,지원,NNG
88,의,NNG
88,경우,NNG
88,hrd,SL
88,사이트,NNG
88,외,NNG
88,에,JKB
88,다른,MM
88,방식,NNG
88,으로,JKB
88,도,JX
88,찾아볼,VV+ETM
88,수,NNB
88,있,VV
88,는지,EC
89,1,SN
89,년,NNBC
89,차,NNG
89,개발자,NNG
89,연봉,NNG
89,협상,NNG
89,질문,NNG
89,있,VA
89,습니다,EF
90,35,SN
90,살,NNBC
90,프론트엔드,NNP
90,시작,NNG
90,하,XSV
90,기에,EC
90,너무,MAG
90,늦,VA
90,었,EP
90,을까요,EC
91,넥,NNP
91,사크,NNP
91,로,JKB
91,신입,NNG
91,프리랜서,NNG
92,JDD,SL
92,개발,NNG
92,방법론,NNG
93,실무,NNG
93,면접,NNG
93,을,JKO
93,통과,NNG
93,하,XSV
93,질,EC+JKO
93,못,MAG
93,하,VV
93,네요,EC
94,구직,NNG
94,중,NNG
94,에,JKB
94,발견,NNG
94,한,XSV+ETM
94,곳,NNG
94,곧,MAG
95,노안,NNG
95,으로,JKB
95,코딩,NNG
95,이,JKS
95,힘들,VA
95,어질,EC+JKO
95,수도,NNG
95,있,VA
95,을까요,EC
96,mfc,SL
96,개발,NNG
96,4,SN
96,년,NNBC
96,차,NNG
96,java,SL
96,로,JKB
96,전향,NNG
97,제,NP
97,가,JKS
97,작성,NNG
97,한,XSV+ETM
97,전자책,NNG
97,을,JKO
97,읽,VV
97,고,EC
97,피드백,NNG
97,도움,NNG
97,을,JKO
97,주실,NNG
97,수,NNG
97,있,VA
97,으실까,EP+EP+EF
97,요,VCP+EC
98,파이썬,NNP
98,재귀함수,NNP
98,이용한,NNP
98,순열,NNG
98,설명,NNG
98,좀,MAG
98,해,VV+EC
98,주,VX
98,실,EP+ETM
98,분,NNB
99,취업,NNG
99,을,JKO
99,앞두,VV
99,고,EC
99,있,VA
99,는데,EC
99,제,NP
99,상황,NNG
99,체크,NNG
99,좀,MAG
99,부탁,NNG
99,드립니다,VV+EC
100,벡,NNP
100,엔드,NNG
100,소프트웨어,NNG
100,진로,NNG
100,희망,NNG
100,하,XSV
100,는,ETM
100,대학생,NNG
100,입니다,VCP+EC
100,OS,SL
100,는,JX
100,MAC,SL
100,이,JKS
100,정답,NNG
100,일까요,VCP+EC
