art_id,token
3,"[('하', 'VV'), ('고자', 'EC')]"
3,"[('할', 'VV+ETM')]"
3,"[('때', 'NNG')]"
3,"[('나와', 'VV+EC')]"
3,"[('비슷', 'XR'), ('한', 'XSA+ETM')]"
3,"[('목표', 'NNG'), ('를', 'JKO')]"
3,"[('가진', 'VV+ETM')]"
3,"[('사람', 'NNG')]"
3,"[('등', 'NNG'), ('을', 'JKO')]"
3,"[('쉽', 'VA'), ('게', 'EC')]"
3,"[('찾', 'VV'), ('을', 'ETM')]"
3,"[('수도', 'NNG')]"
3,"[('있', 'VA'), ('다', 'EF'), ('또한', 'MAJ')]"
3,"[('세미나', 'NNG')]"
3,"[('참석', 'NNG'), ('에', 'JKB'), ('도', 'JX')]"
3,"[('용이', 'XR'), ('하', 'XSA'), ('며', 'EC')]"
3,"[('많', 'VA'), ('은', 'ETM')]"
3,"[('정보', 'NNG'), ('를', 'JKO')]"
3,"[('얻', 'VV'), ('을', 'ETM')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('다', 'EC')]"
3,"[('즉', 'MAJ')]"
3,"[('인터넷', 'NNG'), ('으로', 'JKB')]"
3,"[('듣', 'VV'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('하', 'VV'), ('는', 'ETM')]"
3,"[('이야기', 'NNG'), ('를', 'JKO')]"
3,"[('접할', 'VV+ETM')]"
3,"[('수도', 'NNG')]"
3,"[('있', 'VA'), ('다', 'EC')]"
3,"[('넓', 'VA'), ('은', 'ETM')]"
3,"[('환경', 'NNG'), ('에', 'JKB')]"
3,"[('따른', 'VV+ETM')]"
3,"[('다양', 'XR'), ('한', 'XSA+ETM')]"
3,"[('인연', 'NNG'), ('을', 'JKO')]"
3,"[('만날', 'VV+ETM')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('음', 'ETN')]"
3,"[('서울', 'NNP'), ('이', 'VCP'), ('라고', 'EC')]"
3,"[('해서', 'VV+EC')]"
3,"[('무조건', 'MAG')]"
3,"[('좋', 'VA'), ('은', 'ETM')]"
3,"[('개발자', 'NNG')]"
3,"[('좋', 'VA'), ('은', 'ETM')]"
3,"[('사람', 'NNG'), ('만', 'JX')]"
3,"[('있', 'VA'), ('는', 'ETM')]"
3,"[('것', 'NNB'), ('은', 'JX')]"
3,"[('아니', 'VCN'), ('다', 'EC')]"
3,"[('결국', 'NNG')]"
3,"[('모든', 'MM')]"
3,"[('곳', 'NNG'), ('이', 'JKS')]"
3,"[('사람', 'NNG')]"
3,"[('사', 'VV'), ('는', 'ETM')]"
3,"[('곳', 'NNG'), ('이', 'VCP'), ('기', 'ETN')]"
3,"[('때문', 'NNB'), ('에', 'JKB')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('생각', 'NNG'), ('한', 'XSA+ETM')]"
3,"[('최', 'XPN'), ('악의', 'NNG')]"
3,"[('회사', 'NNG')]"
3,"[('사람', 'NNG'), ('들', 'XSN'), ('보다', 'JKB')]"
3,"[('더', 'MAG'), ('한', 'XSA+ETM')]"
3,"[('사람', 'NNG'), ('들', 'XSN'), ('도', 'JX')]"
3,"[('있', 'VA'), ('을', 'ETM')]"
3,"[('것', 'NNB'), ('이', 'JKS'), ('다', 'MAG'), ('하', 'VV'), ('지만', 'EC')]"
3,"[('반', 'NNG'), ('대로', 'JX')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('닮', 'VV'), ('고', 'EC')]"
3,"[('싶', 'VA'), ('은', 'ETM')]"
3,"[('사람', 'NNG'), ('들', 'XSN')]"
3,"[('또한', 'MAJ')]"
3,"[('많', 'VA'), ('을', 'ETM')]"
3,"[('것', 'NNB'), ('이', 'VCP'), ('다', 'EC')]"
3,"[('그런', 'MM')]"
3,"[('사람', 'NNG'), ('들', 'XSN'), ('과', 'JKB')]"
3,"[('친해', 'VA+EC'), ('지', 'VX'), ('고', 'EC')]"
3,"[('인연', 'NNG'), ('을', 'JKO')]"
3,"[('맺', 'VV'), ('어', 'EC')]"
3,"[('개발', 'NNG'), ('자', 'XSN'), ('로서의', 'JKB+JKG')]"
3,"[('성장', 'NNG')]"
3,"[('뿐', 'NNB'), ('만', 'JX')]"
3,"[('아니', 'VCN'), ('라', 'EC')]"
3,"[('정신', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('도', 'JX')]"
3,"[('성장', 'NNG'), ('할', 'XSV+ETM')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('는', 'ETM')]"
3,"[('기회', 'NNG'), ('가', 'JKS')]"
3,"[('생긴다고', 'VV+EC')]"
3,"[('본다', 'VV+EF'), ('또한', 'MAJ')]"
3,"[('이', 'NP'), ('들', 'XSN'), ('을', 'JKO')]"
3,"[('통해', 'VV+EC')]"
3,"[('예상', 'NNG'), ('치', 'XSV+EC')]"
3,"[('못', 'MAG'), ('한', 'VV+ETM')]"
3,"[('좋', 'VA'), ('은', 'ETM')]"
3,"[('기회', 'NNG'), ('를', 'JKO')]"
3,"[('얻', 'VV'), ('을', 'ETM')]"
3,"[('수도', 'NNG')]"
3,"[('있', 'VA'), ('다', 'EC')]"
3,"[('나와', 'VV+EC')]"
3,"[('비슷', 'XR'), ('한', 'XSA+ETM')]"
3,"[('사람', 'NNG'), ('이', 'JKS')]"
3,"[('많', 'VA'), ('음', 'ETN')]"
3,"[('누구', 'NP'), ('나', 'JX')]"
3,"[('자', 'IC'), ('신의', 'NNG')]"
3,"[('삶', 'NNG'), ('에', 'JKB')]"
3,"[('대한', 'VV+ETM')]"
3,"[('열망', 'NNG'), ('이', 'JKS')]"
3,"[('강하', 'VA'), ('고', 'EC')]"
3,"[('자', 'IC'), ('신의', 'NNG')]"
3,"[('꿈', 'NNG'), ('에', 'JKB')]"
3,"[('대한', 'VV+ETM')]"
3,"[('열정', 'NNG'), ('이', 'JKS')]"
3,"[('크', 'VA'), ('다', 'EC')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('아무리', 'MAG')]"
3,"[('열심히', 'MAG')]"
3,"[('달린다', 'VV+EC')]"
3,"[('하', 'VV'), ('더라도', 'EC')]"
3,"[('다른', 'MM')]"
3,"[('사람', 'NNG'), ('들', 'XSN')]"
3,"[('또한', 'MAJ')]"
3,"[('끊임없이', 'MAG')]"
3,"[('달린다', 'VV+EC'), ('이', 'NP'), ('는', 'JX')]"
3,"[('단점', 'NNG'), ('이', 'VCP'), ('라기', 'ETN')]"
3,"[('보다', 'JKB'), ('는', 'JX')]"
3,"[('장점', 'NNG'), ('으로', 'JKB')]"
3,"[('생각', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
3,"[('이유', 'NNG'), ('가', 'JKS')]"
3,"[('다른', 'MM')]"
3,"[('사람', 'NNG'), ('들', 'XSN'), ('이', 'JKS')]"
3,"[('열심히', 'MAG')]"
3,"[('하', 'VV'), ('는', 'ETM')]"
3,"[('모습', 'NNG'), ('을', 'JKO')]"
3,"[('보', 'VV'), ('면서', 'EC')]"
3,"[('더욱', 'MAG')]"
3,"[('힘', 'NNG'), ('을', 'JKO')]"
3,"[('내', 'NP'), ('는', 'JX')]"
3,"[('개인', 'NNG'), ('적', 'XSN'), ('인', 'VCP+ETM')]"
3,"[('특성', 'NNG')]"
3,"[('상', 'NNG')]"
3,"[('나와', 'VV+EC')]"
3,"[('비슷', 'XR'), ('한', 'XSA+ETM')]"
3,"[('사람', 'NNG'), ('들', 'XSN'), ('이', 'JKS')]"
3,"[('열정', 'NNG'), ('적', 'XSN'), ('으로', 'JKB')]"
3,"[('삶', 'NNG'), ('을', 'JKO')]"
3,"[('살아가', 'VV'), ('고', 'EC')]"
3,"[('자', 'IC'), ('신의', 'NNG')]"
3,"[('꿈', 'NNG'), ('을', 'JKO')]"
3,"[('향해', 'VV+EC')]"
3,"[('노력', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
3,"[('모습', 'NNG'), ('을', 'JKO')]"
3,"[('본다면', 'VV+EC')]"
3,"[('그런', 'MM')]"
3,"[('모습', 'NNG'), ('을', 'JKO')]"
3,"[('닮', 'VV'), ('고', 'EC')]"
3,"[('싶', 'VX'), ('어서라도', 'EC')]"
3,"[('해이', 'XR'), ('해질', 'XSA+EC')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('는', 'ETM')]"
3,"[('나', 'NP'), ('를', 'JKO')]"
3,"[('채찍질', 'NNG'), ('할', 'XSV+ETM')]"
3,"[('것', 'NNB')]"
3,"[('같', 'VA'), ('다', 'EC')]"
3,"[('단점', 'NNG')]"
3,"[('물가', 'NNG')]"
3,"[('서울', 'NNP')]"
3,"[('집', 'NNG')]"
3,"[('값', 'NNG'), ('도', 'JX')]"
3,"[('비싸', 'VA'), ('고', 'EC')]"
3,"[('물가', 'NNG'), ('도', 'JX')]"
3,"[('비싸', 'VA'), ('다', 'EC')]"
3,"[('솔직히', 'MAG')]"
3,"[('서울', 'NNP'), ('에', 'JKB')]"
3,"[('몰려', 'VV+EC'), ('있', 'VX'), ('지', 'EC')]"
3,"[('않', 'VV'), ('았', 'EP'), ('으면', 'EC')]"
3,"[('나', 'NP')]"
3,"[('뿐', 'NNB'), ('만', 'JX')]"
3,"[('아니', 'VCN'), ('라', 'EC')]"
3,"[('많', 'VA'), ('은', 'ETM')]"
3,"[('사람', 'NNG'), ('들', 'XSN'), ('이', 'JKS')]"
3,"[('서울', 'NNP'), ('에', 'JKB')]"
3,"[('있', 'VA'), ('지', 'EC'), ('도', 'JX')]"
3,"[('않', 'VV'), ('았', 'EP'), ('을', 'ETM')]"
3,"[('것', 'NNB'), ('이', 'VCP'), ('다', 'EF'), ('내', 'NP'), ('가', 'JKS')]"
3,"[('쌓', 'VV'), ('아', 'EC'), ('온', 'VX+ETM')]"
3,"[('것', 'NP'), ('들', 'XSN'), ('을', 'JKO')]"
3,"[('나의', 'NNG')]"
3,"[('꿈', 'NNG'), ('과', 'JC')]"
3,"[('교환', 'NNG'), ('할', 'XSV+ETM')]"
3,"[('정도', 'NNG'), ('로', 'JKB')]"
3,"[('이상', 'NNG'), ('을', 'JKO')]"
3,"[('위해', 'VV+EC')]"
3,"[('노력', 'NNG'), ('하', 'XSV'), ('고', 'EC')]"
3,"[('있', 'VA'), ('지만', 'EC')]"
3,"[('현실', 'NNG'), ('을', 'JKO')]"
3,"[('보', 'VV'), ('지', 'EC')]"
3,"[('않', 'NNG'), ('을', 'JKO')]"
3,"[('수', 'NNG'), ('는', 'JX')]"
3,"[('없', 'VA'), ('다', 'EC')]"
3,"[('그런', 'MM')]"
3,"[('면', 'NNG'), ('에서', 'JKB')]"
3,"[('비용', 'NNG'), ('이', 'JKS')]"
3,"[('가장', 'MAG')]"
3,"[('큰', 'VA+ETM')]"
3,"[('문제', 'NNG'), ('다', 'VCP+EC')]"
3,"[('돈', 'NNG'), ('을', 'JKO')]"
3,"[('모으', 'VV'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('함', 'VV+EC')]"
3,"[('사실', 'NNG')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('이', 'MM')]"
3,"[('문제', 'NNG'), ('에', 'JKB')]"
3,"[('걱정', 'NNG'), ('을', 'JKO')]"
3,"[('하', 'VV'), ('지', 'EC')]"
3,"[('않', 'VV'), ('았었', 'EP'), ('던', 'ETM')]"
3,"[('이유', 'NNG'), ('는', 'JX')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('사회', 'NNG')]"
3,"[('생활', 'NNG'), ('을', 'JKO')]"
3,"[('제대로', 'MAG')]"
3,"[('해', 'VV+EC'), ('보', 'VX'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('했', 'VV+EP'), ('기', 'ETN')]"
3,"[('떄문이다나는', 'UNKNOWN')]"
3,"[('솔직히', 'MAG')]"
3,"[('집', 'NNG'), ('이', 'JKS')]"
3,"[('없', 'VA'), ('으면', 'EC')]"
3,"[('월세', 'NNG'), ('를', 'JKO')]"
3,"[('살', 'VV'), ('면', 'EC')]"
3,"[('되', 'VV'), ('고', 'EC')]"
3,"[('결혼', 'NNG'), ('은', 'JX')]"
3,"[('안', 'MAG'), ('하', 'VV'), ('면', 'EC')]"
3,"[('되', 'VV'), ('고', 'EC')]"
3,"[('먹', 'VV'), ('고', 'EC')]"
3,"[('싶', 'VA'), ('은', 'ETM')]"
3,"[('것', 'NNB')]"
3,"[('줄이', 'VV'), ('고', 'EC')]"
3,"[('그렇', 'VA'), ('게', 'EC')]"
3,"[('살', 'VV'), ('더라도', 'EC')]"
3,"[('열심히', 'MAG')]"
3,"[('살', 'VV'), ('면', 'EC')]"
3,"[('되', 'VV'), ('는', 'ETM')]"
3,"[('것', 'NNB')]"
3,"[('아닌가', 'VCN+EC')]"
3,"[('하', 'VV'), ('는', 'ETM')]"
3,"[('생각', 'NNG'), ('을', 'JKO')]"
3,"[('하', 'VV'), ('기', 'ETN')]"
3,"[('때문', 'NNB'), ('이', 'VCP'), ('다', 'EC'), ('애초', 'NNG'), ('에', 'JKB')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('바라', 'VV'), ('던', 'ETM')]"
3,"[('꿈', 'NNG'), ('이', 'JKS')]"
3,"[('있', 'VA'), ('고', 'EC')]"
3,"[('그것', 'NP'), ('을', 'JKO')]"
3,"[('위해', 'VV+EC')]"
3,"[('열심히', 'MAG')]"
3,"[('달릴', 'VV+ETM')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('으면', 'EC')]"
3,"[('되', 'VV'), ('는', 'ETM')]"
3,"[('거', 'NP'), ('라', 'VCP+EC')]"
3,"[('생각', 'NNG'), ('하', 'XSV'), ('지만', 'EC')]"
3,"[('다른', 'MM')]"
3,"[('이의', 'NNG')]"
3,"[('시선', 'NNG'), ('에서', 'JKB'), ('는', 'JX')]"
3,"[('애', 'NNG'), ('x', 'SL'), ('끼', 'VV'), ('라고', 'EC')]"
3,"[('볼', 'NNG')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('다', 'EC'), ('혼자', 'NNG')]"
3,"[('사', 'VV'), ('는', 'ETM')]"
3,"[('생활', 'NNG'), ('을', 'JKO')]"
3,"[('겪', 'VV'), ('어', 'EC'), ('보', 'VX'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('했', 'VV+EP'), ('기', 'ETN')]"
3,"[('때문', 'NNB'), ('에', 'JKB')]"
3,"[('그', 'MM')]"
3,"[('상황', 'NNG'), ('이', 'JKS')]"
3,"[('얼마나', 'MAG')]"
3,"[('심각', 'XR'), ('한', 'XSA+ETM')]"
3,"[('것', 'NNB'), ('인지', 'VCP+EC'), ('에', 'JKB')]"
3,"[('대해', 'VV+EC')]"
3,"[('인지', 'NNG'), ('하', 'XSV'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('했', 'VV+EP'), ('다', 'EC')]"
3,"[('하', 'VV'), ('지만', 'EC')]"
3,"[('사회', 'NNG')]"
3,"[('생활', 'NNG'), ('을', 'JKO')]"
3,"[('해본', 'NNG')]"
3,"[('분', 'NNG'), ('들', 'XSN'), ('이', 'JKS')]"
3,"[('단점', 'NNG'), ('으로', 'JKB')]"
3,"[('하나', 'NR')]"
3,"[('같이', 'MAG')]"
3,"[('얘기', 'NNG'), ('하', 'XSV'), ('셨', 'EP+EP'), ('기', 'ETN')]"
3,"[('때문', 'NNB'), ('에', 'JKB')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('보', 'VV'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('한', 'VV+ETM')]"
3,"[('큰', 'VA+ETM')]"
3,"[('단점', 'NNG'), ('이', 'VCP'), ('라고', 'EC')]"
3,"[('생각', 'NNG'), ('한다', 'XSV+EC')]"
3,"[('가족', 'NNG'), ('과', 'JC')]"
3,"[('멀리', 'MAG')]"
3,"[('떨어져', 'VV+EC')]"
3,"[('있', 'VA'), ('음', 'ETN')]"
3,"[('이건', 'NP+JX')]"
3,"[('사람', 'NNG'), ('마다', 'JX')]"
3,"[('다르', 'VA'), ('긴', 'ETN+JX')]"
3,"[('한데', 'NNG')]"
3,"[('나의', 'NNG')]"
3,"[('경우', 'NNG')]"
3,"[('이', 'MM')]"
3,"[('부분', 'NNG'), ('이', 'JKS')]"
3,"[('큰', 'VA+ETM')]"
3,"[('단점', 'NNG'), ('으로', 'JKB')]"
3,"[('다가왔', 'VV+EP'), ('다', 'EC'), ('몇', 'MM')]"
3,"[('주', 'NNG')]"
3,"[('전', 'NNG')]"
3,"[('부모', 'NNG'), ('님', 'XSN'), ('이', 'JKS')]"
3,"[('아프', 'VA'), ('신', 'EP+ETM')]"
3,"[('일', 'NNG'), ('이', 'JKS')]"
3,"[('있', 'VA'), ('었', 'EP'), ('다', 'EC')]"
3,"[('그리고', 'MAJ')]"
3,"[('애완', 'NNG'), ('동물', 'NNG'), ('이', 'JKS')]"
3,"[('쇼크', 'NNG'), ('로', 'JKB')]"
3,"[('숨', 'NNG'), ('을', 'JKO')]"
3,"[('제대로', 'MAG')]"
3,"[('쉬', 'VV'), ('지', 'EC')]"
3,"[('못', 'MAG'), ('한', 'VV+ETM')]"
3,"[('적', 'NNG'), ('이', 'JKS')]"
3,"[('있', 'VA'), ('었', 'EP'), ('다', 'EC'), ('가족', 'NNG'), ('과', 'JC')]"
3,"[('함께', 'MAG')]"
3,"[('할', 'VV+ETM')]"
3,"[('수', 'NNG')]"
3,"[('있', 'VA'), ('는', 'ETM')]"
3,"[('시간', 'NNG')]"
3,"[('내', 'NP'), ('가', 'JKS')]"
3,"[('사랑', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
3,"[('애완', 'NNG')]"
3,"[('동물', 'NNG'), ('과', 'JC'), ('의', 'NNG')]"
3,"[('시간', 'NNG'), ('이', 'JKS')]"
3,"[('별로', 'MAG')]"
3,"[('남지', 'NNG')]"
3,"[('않', 'VV'), ('았', 'EP'), ('는데', 'EC')]"
3,"[('뒤', 'NNG'), ('를', 'JKO')]"
3,"[('돌아보', 'VV'), ('지', 'EC')]"
3,"[('않', 'VV'), ('고', 'EC')]"
3,"[('앞', 'NNG'), ('만', 'JX')]"
3,"[('보', 'VV'), ('고', 'EC')]"
3,"[('달리', 'MAG'), ('는', 'JX')]"
3,"[('게', 'NNG')]"
3,"[('과연', 'MAG')]"
3,"[('맞', 'VV'), ('는', 'ETM')]"
3,"[('지에', 'NNG')]"
3,"[('대한', 'VV+ETM')]"
3,"[('내적', 'NNG')]"
3,"[('갈등', 'NNG'), ('이', 'JKS')]"
3,"[('있', 'VA'), ('다', 'EC')]"
4,"[('유', 'NNP'), ('튜버', 'NNP'), ('가', 'JKS')]"
4,"[('모델링', 'NNG')]"
4,"[('전문가', 'NNG'), ('인데', 'VCP+EC')]"
4,"[('처음', 'NNG')]"
4,"[('배우', 'NNG'), ('는', 'JX')]"
4,"[('공학', 'NNG'), ('내용', 'NNG'), ('을', 'JKO')]"
4,"[('공부', 'NNG'), ('하', 'XSV'), ('여', 'EC')]"
4,"[('영상', 'NNG'), ('으로', 'JKB')]"
4,"[('제작', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
4,"[('천재', 'NNG'), ('적', 'XSN'), ('인', 'VCP+ETM')]"
4,"[('사람', 'NNG'), ('입니다', 'VCP+EF'), ('영상', 'NNG')]"
4,"[('퀄리티', 'NNP'), ('도', 'JX')]"
4,"[('장난', 'NNG')]"
4,"[('아닙니다', 'VCN+EF'), ('cpu', 'SL'), ('는', 'JX')]"
4,"[('어떻', 'VA'), ('게', 'EC')]"
4,"[('동작', 'NNG'), ('할까', 'XSV+EC'), ('watchvFg', 'SL'), ('00', 'SN'), ('LN', 'SL'), ('30', 'SN'), ('Ezgt', 'SL'), ('826', 'SN'), ('sab', 'SL'), ('_', 'SY'), ('channelbRd', 'SL'), ('3', 'SN'), ('Dgpu', 'SL'), ('는', 'JX')]"
4,"[('어떻', 'VA'), ('게', 'EC')]"
4,"[('동작', 'NNG'), ('할까', 'XSV+EC'), ('watchvZdITviTD', 'SL'), ('3', 'SN'), ('VMab', 'SL'), ('_', 'SY'), ('channelbRd', 'SL'), ('3', 'SN'), ('D', 'SL'), ('댓글', 'NNG')]"
4,"[('반응', 'NNG'), ('들', 'XSN'), ('도', 'JX')]"
4,"[('엄청나', 'VA'), ('네요', 'EC')]"
5,"[('이번', 'NNG'), ('에', 'JKB')]"
5,"[('처음', 'NNG'), ('으로', 'JKB')]"
5,"[('면접', 'NNG'), ('을', 'JKO')]"
5,"[('보', 'VV'), ('게', 'EC')]"
5,"[('되', 'VV'), ('는데요', 'EC')]"
5,"[('기술', 'NNG'), ('면접', 'NNG'), ('을', 'JKO')]"
5,"[('볼', 'NNG')]"
5,"[('때', 'NNG')]"
5,"[('답변', 'NNG'), ('을', 'JKO')]"
5,"[('최대한', 'NNG')]"
5,"[('간략', 'XR'), ('하', 'XSA'), ('게', 'EC')]"
5,"[('하', 'VV'), ('는', 'ETM')]"
5,"[('것', 'NNB'), ('이', 'JKS')]"
5,"[('좋', 'VA'), ('을까요', 'EC'), ('아니', 'VCN'), ('면', 'EC')]"
5,"[('누구', 'NP'), ('에게', 'JKB')]"
5,"[('설명', 'NNG'), ('하', 'XSV'), ('듯이', 'EC')]"
5,"[('상세', 'XR'), ('하', 'XSA'), ('게', 'EC')]"
5,"[('설명', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
5,"[('것', 'NNB'), ('이', 'JKS')]"
5,"[('좋', 'VA'), ('을까요', 'EF'), ('저', 'NP'), ('는', 'JX')]"
5,"[('후자', 'NNG'), ('에', 'JKB')]"
5,"[('맞춰서', 'VV+EC')]"
5,"[('준비', 'NNG'), ('를', 'JKO')]"
5,"[('하', 'VV'), ('고', 'EC')]"
5,"[('있', 'VA'), ('는데', 'EC')]"
5,"[('이게', 'NP+JKS')]"
5,"[('맞', 'VV'), ('는', 'ETM')]"
5,"[('건지', 'NNB+VCP+EC')]"
5,"[('의문', 'NNG'), ('이', 'JKS')]"
5,"[('듭니다', 'UNKNOWN')]"
6,"[('두', 'MM')]"
6,"[('군데', 'NNG+VCP+EC')]"
6,"[('다', 'MAG')]"
6,"[('반', 'NNG'), ('프리', 'NNG')]"
6,"[('요청', 'NNG'), ('은', 'JX')]"
6,"[('제', 'NP'), ('가', 'JKS')]"
6,"[('먼저', 'MAG')]"
6,"[('했', 'VV+EP'), ('습니다', 'EF'), ('예전', 'NNG'), ('에', 'JKB')]"
6,"[('계약', 'NNG'), ('했', 'XSV+EP'), ('던', 'ETM')]"
6,"[('업체', 'NNG'), ('는', 'JX')]"
6,"[('최저', 'NNG')]"
6,"[('임금', 'NNG')]"
6,"[('90', 'SN'), ('만', 'NR'), ('원', 'NNBC')]"
6,"[('정도', 'NNG'), ('로', 'JKB')]"
6,"[('잡', 'VV'), ('는다', 'EC')]"
6,"[('하', 'VV'), ('고', 'EC'), ('이번', 'NNG'), ('에', 'JKB')]"
6,"[('계약', 'NNG'), ('한', 'XSA+ETM')]"
6,"[('업체', 'NNG'), ('는', 'JX')]"
6,"[('최저', 'NNG')]"
6,"[('임금', 'NNG'), ('을', 'JKO')]"
6,"[('200', 'SN'), ('만', 'NR'), ('원', 'NNBC')]"
6,"[('정도', 'NNG'), ('로', 'JKB')]"
6,"[('잡', 'VV'), ('는다고', 'EC')]"
6,"[('하', 'VV'), ('는데', 'EC'), ('이왕', 'NNG'), ('이', 'VCP'), ('면', 'EC')]"
6,"[('90', 'SN'), ('만', 'NR'), ('원', 'NNBC')]"
6,"[('정도', 'NNG'), ('로', 'JKB')]"
6,"[('잡', 'VV'), ('는', 'ETM')]"
6,"[('게', 'NNG')]"
6,"[('나', 'VA'), ('은', 'ETM'), ('거', 'NNB')]"
6,"[('아닌가요', 'VCN+EC')]"
7,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
7,"[('저', 'NP'), ('는', 'JX')]"
7,"[('21', 'SN'), ('살', 'NNBC'), ('부터', 'JX')]"
7,"[('2', 'SN'), ('년', 'NNBC'), ('간', 'NNG')]"
7,"[('웹', 'NNG'), ('개발자', 'NNG'), ('로', 'JKB')]"
7,"[('일', 'NNG'), ('을', 'JKO')]"
7,"[('하', 'VV'), ('다가', 'EC')]"
7,"[('금융', 'NNG'), ('권', 'XSN'), ('플젝', 'NNP')]"
7,"[('2', 'SN'), ('개', 'NNBC'), ('참여', 'NNG')]"
7,"[('홈페이지', 'NNG')]"
7,"[('유지', 'NNG'), ('보수', 'NNG')]"
7,"[('엄청난', 'VA+ETM')]"
7,"[('박봉', 'NNG'), ('과', 'JC')]"
7,"[('일상', 'NNG'), ('이', 'JKS')]"
7,"[('되', 'VV'), ('어', 'EC'), ('버린', 'VX+ETM')]"
7,"[('야근', 'NNG'), ('에', 'JKB')]"
7,"[('지쳐', 'VV+EC')]"
7,"[('퇴사', 'NNG'), ('를', 'JKO')]"
7,"[('하', 'VV'), ('고', 'EC')]"
7,"[('서비스업', 'NNG'), ('을', 'JKO')]"
7,"[('4', 'SN'), ('년', 'NNBC'), ('정도', 'NNG')]"
7,"[('한', 'MM')]"
7,"[('거', 'NP')]"
7,"[('같', 'VA'), ('네요', 'EC')]"
7,"[('그러', 'VV'), ('다', 'EC')]"
7,"[('서비스업', 'NNG'), ('으론', 'JKB+JX')]"
7,"[('안정', 'NNG'), ('을', 'JKO')]"
7,"[('찾', 'VV'), ('기', 'ETN')]"
7,"[('힘들', 'VA+ETM')]"
7,"[('거', 'NP')]"
7,"[('같', 'VA'), ('다는', 'ETM')]"
7,"[('판단', 'NNG'), ('이', 'JKS')]"
7,"[('들', 'VV'), ('어', 'EC')]"
7,"[('머신', 'NNG'), ('러닝', 'NNG')]"
7,"[('분야', 'NNG'), ('에', 'JKB')]"
7,"[('관심', 'NNG'), ('이', 'JKS')]"
7,"[('생겨', 'VV+EC')]"
7,"[('국비', 'NNG'), ('지원', 'NNG'), ('을', 'JKO')]"
7,"[('받', 'VV'), ('아', 'EC')]"
7,"[('학원', 'NNG'), ('을', 'JKO')]"
7,"[('수료', 'NNG'), ('했', 'XSV+EP'), ('는데', 'EC')]"
7,"[('학원', 'NNG'), ('에서', 'JKB')]"
7,"[('배운', 'VV+ETM'), ('것', 'NNB'), ('은', 'JX')]"
7,"[('머신', 'NNG'), ('러닝', 'NNG')]"
7,"[('초입', 'NNG')]"
7,"[('찍', 'MAG'), ('먹이', 'NNG'), ('였', 'VCP+EP'), ('습니다', 'EF')]"
7,"[('그리', 'MAG'), ('하', 'VV'), ('여', 'EC')]"
7,"[('방통대', 'NNP')]"
7,"[('통계', 'NNG')]"
7,"[('데이터', 'NNG'), ('학과', 'NNG'), ('도', 'JX')]"
7,"[('지원', 'NNG'), ('하', 'XSV'), ('고', 'EC')]"
7,"[('자격증', 'NNG'), ('도', 'JX')]"
7,"[('천천히', 'MAG')]"
7,"[('따', 'VV+EC')]"
7,"[('나가', 'VV'), ('고', 'EC')]"
7,"[('있', 'VA'), ('는', 'ETM')]"
7,"[('상황', 'NNG'), ('인데', 'VCP+EC'), ('프리랜서', 'NNG')]"
7,"[('제안', 'NNG'), ('이', 'JKS')]"
7,"[('들어왔', 'VV+EP'), ('습니다', 'EF'), ('초급', 'NNG')]"
7,"[('단가', 'NNG+VCP+EC')]"
7,"[('350', 'SN')]"
7,"[('4', 'SN'), ('년', 'NNBC'), ('공백', 'NNG')]"
7,"[('이전', 'NNG')]"
7,"[('금융', 'NNG'), ('권', 'XSN')]"
7,"[('플젝', 'NNP'), ('에서', 'JKB')]"
7,"[('웹', 'NNG'), ('스퀘어', 'NNG'), ('를', 'JKO')]"
7,"[('다뤘', 'VV+EP'), ('고', 'EC')]"
7,"[('금융', 'NNG'), ('권', 'XSN'), ('을', 'JKO')]"
